ತತ್ತ್ವಜ್ಞಾನ,Philosophy,Kannada
ವಿಜ್ಞಾನ,Science,Kannada
ಗಣಿತ,Mathematics,Kannada
ಭೌತಶಾಸ್ತ್ರ,Physics,Kannada
ರಸಾಯನಶಾಸ್ತ್ರ,Chemistry,Kannada
ಜೀವಶಾಸ್ತ್ರ,Biology,Kannada
ಭೂಗೋಳಶಾಸ್ತ್ರ,Geography,Kannada
ಆರ್ಥಿಕತೆ,Economics,Kannada
ಸಮಾಜ,Society,Kannada
ಸಂಸ್ಕೃತಿ,Culture,Kannada
ಧರ್ಮ,Religion,Kannada
ಮುಸ್ಲಿಂ,Muslim,Kannada
ಕ್ರಿಸ್ತ,Christian,Kannada
ಹಿಂದೂ,Hindu,Kannada
ಬೌದ್ಧ,Buddhist,Kannada
ದೇವಸ್ಥಾನ,Temple,Kannada
ಚರ್ಚ್,Church,Kannada
ಮಸೀದಿ,Mosque,Kannada
ಮಾರುಕಟ್ಟೆ,Market,Kannada
ಅಂಗಡಿ,Shop,Kannada
ಸೂಪರ್ಮಾರ್ಕೆಟ್,Supermarket,Kannada
ಹೋಟೆಲ್,Hotel,Kannada
ಪಾರ್ಕ್,Park,Kannada
ಕಾಡು,Forest,Kannada
ತೋಟ,Garden,Kannada
ಹೊಲ,Field,Kannada
ರೈತ,Farmer,Kannada
ಮೀನುಗಾರ,Fisherman,Kannada
ಗಾರ್ಡ್,Guard,Kannada
ಪೊಲೀಸ,Police,Kannada
ಸೈನಿಕ,Soldier,Kannada
ಪೈಲಟ್,Pilot,Kannada
ಚಾಲಕ,Driver,Kannada
ಮೆಕ್ಯಾನಿಕ್,Mechanic,Kannada
ಶಿಲ್ಪಿ,Architect,Kannada
ಇಂಜಿನಿಯರ್,Engineer,Kannada
ಬರಹಗಾರ,Writer,Kannada
ಪತ್ರಕರ್ತ,Journalist,Kannada
ಛಾಯಾಗ್ರಾಹಕ,Photographer,Kannada
ಕಲಾವಿದ,Artist,Kannada
ಗಾಯಕ,Singer,Kannada
ನೃತ್ಯಗಾರ,Dancer,Kannada
가방,Bag,Korean
가게,Store,Korean
가구,Furniture,Korean
가다,Go,Korean
가르치다,Teach,Korean
간식,Snack,Korean
가족,Family,Korean
간단하다,Simple,Korean
간호사,Nurse,Korean
가지,Eggplant,Korean
갔다,Went,Korean
같다,Same,Korean
강아지,Puppy,Korean
강의,Lecture,Korean
건강,Health,Korean
공원,Park,Korean
고기,Meat,Korean
고양이,Cat,Korean
고향,Hometown,Korean
공부하다,Study,Korean
고려하다,Consider,Korean
고속도로,Highway,Korean
곰,Bear,Korean
골프,Golf,Korean
과일,Fruit,Korean
과정,Process,Korean
괜찮다,Okay,Korean
교실,Classroom,Korean
구경하다,Sightsee,Korean
구두,Shoes,Korean
기자,Reporter,Korean
기차,Train,Korean
기분,Mood,Korean
기숙사,Dormitory,Korean
기타,Guitar,Korean
길,Road,Korean
김치,Kimchi,Korean
나가다,Go out,Korean
나무,Tree,Korean
나이,Age,Korean
낚시,Fishing,Korean
남자,Man,Korean
날씨,Weather,Korean
내일,Tomorrow,Korean
내리다,Fall,Korean
노래,Song,Korean
노트,Notebook,Korean
뉴스,News,Korean
다리,Bridge,Korean
다르다,Different,Korean
다이어트,Diet,Korean
닭고기,Chicken,Korean
달력,Calendar,Korean
대학,University,Korean
담배,Cigarette,Korean
대학교,College,Korean
대화,Conversation,Korean
더하다,Add,Korean
도서관,Library,Korean
도시,City,Korean
돈,Money,Korean
드라마,Drama,Korean
등산하다,Hike,Korean
따뜻하다,Warm,Korean
딸기,Strawberry,Korean
땅,Land,Korean
레스토랑,Restaurant,Korean
로봇,Robot,Korean
마늘,Garlic,Korean
마시다,Drink,Korean
맛있다,Delicious,Korean
매일,Daily,Korean
맥주,Beer,Korean
멀다,Far,Korean
명함,Business card,Korean
모자,Hat,Korean
목욕,Bath,Korean
무거운,Heavy,Korean
무료,Free,Korean
미술,Art,Korean
미소,Smile,Korean
바다,Sea,Korean
바람,Wind,Korean
박물관,Museum,Korean
방,Room,Korean
방학,Vacation,Korean
배,Boat,Korean
배우,Actor,Korean
백화점,Department store,Korean
벌레,Insect,Korean
병원,Hospital,Korean
보통,Normal,Korean
볼펜,Pen,Korean
부엌,Kitchen,Korean
북극,Arctic,Korean
불,Fire,Korean
빵,Bread,Korean
사람,Person,Korean
사진,Photo,Korean
사전,Dictionary,Korean
상자,Box,Korean
생선,Fish,Korean
서점,Bookstore,Korean
선물,Gift,Korean
섬,Island,Korean
소금,Salt,Korean
소리,Sound,Korean
손톱,Nail,Korean
수영장,Swimming pool,Korean
스포츠,Sports,Korean
시계,Watch,Korean
시원하다,Cool,Korean
식사,Meal,Korean
신발,Shoes,Korean
신문,Newspaper,Korean
싫다,Dislike,Korean
안경,Glasses,Korean
안녕하세요,Hello,Korean
애완동물,Pet,Korean
약국,Pharmacy,Korean
양말,Socks,Korean
엘리베이터,Elevator,Korean
여행,Travel,Korean
연필,Pencil,Korean
영화,Movie,Korean
예쁘다,Pretty,Korean
오렌지,Orange,Korean
오븐,Oven,Korean
오늘,Today,Korean
올림픽,Olympics,Korean
옷,Clothes,Korean
우유,Milk,Korean
운동,Exercise,Korean
이사하다,Move,Korean
이슬,Dew,Korean
인터넷,Internet,Korean
자전거,Bicycle,Korean
자주,Often,Korean
장소,Place,Korean
잡지,Magazine,Korean
장갑,Gloves,Korean
전화,Phone,Korean
정원,Garden,Korean
지갑,Wallet,Korean
지하철,Subway,Korean
집,House,Korean
차,Car,Korean
참치,Tuna,Korean
채소,Vegetables,Korean
책상,Desk,Korean
청소하다,Clean,Korean
치과,Dentist,Korean
치킨,Chicken,Korean
칠판,Blackboard,Korean
커피,Coffee,Korean
케이크,Cake,Korean
코트,Coat,Korean
크레파스,Crayon,Korean
키스,Kiss,Korean
택시,Taxi,Korean
테이블,Table,Korean
텔레비전,Television,Korean
토끼,Rabbit,Korean
통화하다,Call,Korean
티셔츠,T-shirt,Korean
파란색,Blue,Korean
파스타,Pasta,Korean
팬,Fan,Korean
편지,Letter,Korean
피아노,Piano,Korean
핸드폰,Cell phone,Korean
화장품,Cosmetics,Korean
화장실,Bathroom,Korean
환자,Patient,Korean
후추,Pepper,Korean
आगो,Fire,Konkani
आकाश,Sky,Konkani
आकार,Shape,Konkani
अंबर,Sky,Konkani
अन्न,Food,Konkani
अणु,Atom,Konkani
अद्भुत,Wonderful,Konkani
अड्र,Place,Konkani
अस्थि,Bone,Konkani
अधिक,More,Konkani
अग्नि,Fire,Konkani
अशुद्ध,Unclean,Konkani
आयात,Import,Konkani
आत्मा,Soul,Konkani
आदर,Respect,Konkani
अनुबंध,Contract,Konkani
अवकाश,Holiday,Konkani
आगत,Arrival,Konkani
अनुवाद,Translation,Konkani
अंग,Body,Konkani
अनुपात,Ratio,Konkani
आशा,Hope,Konkani
अहंकार,Ego,Konkani
आहार,Diet,Konkani
अचूक,Accurate,Konkani
आदेश,Order,Konkani
आरोप,Accusation,Konkani
अज्ञान,Ignorance,Konkani
अंगूठा,Thumb,Konkani
अनील,Air,Konkani
अनुभव,Experience,Konkani
अंजान,Unknown,Konkani
अर्थ,Meaning,Konkani
उपहार,Gift,Konkani
उदय,Rise,Konkani
उज्जवल,Bright,Konkani
उद्धारण,Example,Konkani
उन्नति,Progress,Konkani
उबालना,Boil,Konkani
ऊर्जा,Energy,Konkani
उत्थान,Uplift,Konkani
अंश,Part,Konkani
औरत,Woman,Konkani
और,And,Konkani
ओट,Cover,Konkani
ओस,Dew,Konkani
एकटा,Unity,Konkani
उतार,Descent,Konkani
उपन्यास,Novel,Konkani
इकठ्ठा,Gather,Konkani
ईमारत,Building,Konkani
ईश्वर,God,Konkani
ईधन,Fuel,Konkani
ईट,Brick,Konkani
ईर्ष्या,Jealousy,Konkani
उम्र,Age,Konkani
उत्तर,Answer,Konkani
उकसाना,Provoke,Konkani
उपस्थिति,Presence,Konkani
औसत,Average,Konkani
ओहदा,Position,Konkani
अबाधित,Uninterrupted,Konkani
आकस्मिक,Accidental,Konkani
अंशदान,Donation,Konkani
अपशिष्ट,Waste,Konkani
अंतर,Difference,Konkani
अड्डा,Station,Konkani
असर,Effect,Konkani
अध्यापक,Teacher,Konkani
अनुभव,Experience,Konkani
अंजीर,Fig,Konkani
आग्रह,Request,Konkani
आग,Fire,Konkani
आराम,Comfort,Konkani
अज्ञात,Unknown,Konkani
अक्ल,Intelligence,Konkani
आदत,Habit,Konkani
आड,Shadow,Konkani
आभूषण,Jewelry,Konkani
आलू,Potato,Konkani
अन्न,Food,Konkani
अरे,Hey,Konkani
आय,Income,Konkani
उपनिवेश,Colony,Konkani
अपन,Own,Konkani
अफसर,Officer,Konkani
अय्यर,Day,Konkani
आसन,Seat,Konkani
अभिवादन,Greeting,Konkani
अपमान,Insult,Konkani
अमृत,Nectar,Konkani
आपूर्ति,Supply,Konkani
अनुमोदन,Approval,Konkani
अनुशासन,Discipline,Konkani
अपूर्ण,Incomplete,Konkani
अलंकरण,Decoration,Konkani
आत्मनिर्भर,Self-reliant,Konkani
अरुण,Dawn,Konkani
अभ्यास,Practice,Konkani
आदर्श,Ideal,Konkani
आफत,Danger,Konkani
अन्य,Other,Konkani
अलग,Separate,Konkani
आर्ट,Art,Konkani
आफत,Trouble,Konkani
औषधि,Medicine,Konkani
आबादी,Population,Konkani
अद्वितीय,Unique,Konkani
अत्यधिक,Excessive,Konkani
अनुसंधान,Research,Konkani
अस्तित्व,Existence,Konkani
अवसर,Opportunity,Konkani
आहार,Nutrition,Konkani
अंग,Organ,Konkani
उथला,Shallow,Konkani
अनुकूल,Suitable,Konkani
आकर्षण,Attraction,Konkani
अनुवांशिक,Genetic,Konkani
अरज,Request,Konkani
अनुष्ठान,Ceremony,Konkani
अस्तित्व,Existence,Konkani
आधार,Basis,Konkani
अन्न,Grain,Konkani
आफत,Disaster,Konkani
अहिंसा,Non-violence,Konkani
असंख्य,Countless,Konkani
अपर्णा,Leaf,Konkani
आपत्ति,Objection,Konkani
औरत,Lady,Konkani
अज्ञेय,Unknown,Konkani
अस्थायी,Temporary,Konkani
अन्वेषण,Exploration,Konkani
अज्ञेय,Unknown,Konkani
अभिप्राय,Feedback,Konkani
अफीम,Opium,Konkani
आग,Fire,Konkani
अनुसरण,Follow,Konkani
अदृश्य,Invisible,Konkani
अतीत,Past,Konkani
अपन,Ours,Konkani
अटल,Firm,Konkani
अनुष्ठान,Ritual,Konkani
आंबा,Mango,Konkani
अधिकार,Right,Konkani
आकृति,Shape,Konkani
अधिकार,Right,Konkani
अद्वितीय,Unique,Konkani
अभिप्रेरणा,Inspiration,Konkani
अभिभावक,Guardian,Konkani
असाधारण,Extraordinary,Konkani
अधिवक्ता,Advocate,Konkani
अभिव्यक्ति,Expression,Konkani
अनुरोध,Request,Konkani
अमान्य,Invalid,Konkani
अल्प,Minimal,Konkani
आदान-प्रदान,Exchange,Konkani
आश्वस्त,Assured,Konkani
आनंद,Joy,Konkani
अपरिचित,Unknown,Konkani
अपेक्षा,Expectation,Konkani
अंक,Number,Konkani
अनिवार्य,Essential,Konkani
अनुशासन,Discipline,Konkani
अभय,Fearless,Konkani
अनुवाद,Translation,Konkani
अभ्यस्त,Skilled,Konkani
अगला,Next,Konkani
आदान,Transfer,Konkani
आमतौर,Generally,Konkani
अयोध्या,Ayodhya,Konkani
अकादमी,Academy,Konkani
अंत,End,Konkani
आशंका,Fear,Konkani
अपशिष्ट,Waste,Konkani
अनिवार्य,Mandatory,Konkani
आड़,Backdrop,Konkani
अक्षर,Letter,Konkani
अक्षमता,Inefficiency,Konkani
आलोचना,Criticism,Konkani
अंधकार,Darkness,Konkani
अभय,Safety,Konkani
अद्भुत,Amazing,Konkani
उपन्यास,Novel,Konkani
अणुवांशिक,Genetic,Konkani
आयात,Import,Konkani
आकस्मिक,Accidental,Konkani
अड्र,Venue,Konkani
असफल,Failure,Konkani
आलोचना,Criticism,Konkani
अखबार,Newspaper,Konkani
आदान-प्रदान,Exchange,Konkani
अलंकरण,Ornamentation,Konkani
अमान्यता,Invalidity,Konkani
अनुकूलन,Adaptation,Konkani
अंश,Portion,Konkani
अग्निशामक,Firefighter,Konkani
अभिवादन,Greeting,Konkani
अवलोकन,Observation,Konkani
उपस्थिति,Attendance,Konkani
अवकाश,Leave,Konkani
अभ्यास,Practice,Konkani
अग्रसर,Advance,Konkani
अज्ञेय,Unknown,Konkani
आश्वासन,Assurance,Konkani
अभिव्यक्ति,Expression,Konkani
आश्रय,Shelter,Konkani
आसमान,Sky,Konkani
अक्षर,Alphabet,Konkani
आपसी,Mutual,Konkani
आभार,Gratitude,Konkani
अनुपस्थित,Absent,Konkani
अक्ल,Wisdom,Konkani
आलस्य,Laziness,Konkani
अधिसूचना,Notification,Konkani
अधिवेशन,Session,Konkani
अभिभूत,Overwhelmed,Konkani
अखंड,Unbroken,Konkani
आदर्श,Ideal,Konkani
अभिन्न,Integral,Konkani
आशा,Hope,Konkani
अवसंरचना,Infrastructure,Konkani
अशांति,Unrest,Konkani
अपेक्षित,Expected,Konkani
अमल,Implementation,Konkani
आत्मनिर्भर,Self-sufficient,Konkani
उत्तर,Response,Konkani
अनपढ़,Illiterate,Konkani
अजीब,Strange,Konkani
आदान-प्रदान,Exchange,Konkani
आश्वस्त,Assured,Konkani
आरोपण,Accusation,Konkani
आशंका,Concern,Konkani
अदृश्य,Hidden,Konkani
अध्ययन,Study,Konkani
असंतुलित,Unbalanced,Konkani
आदान,Transfer,Konkani
अनुवादित,Translated,Konkani
आत्मा,Spirit,Konkani
आभार,Thankfulness,Konkani
अडचण,Difficulty,Konkani
आदान-प्रदान,Exchange,Konkani
आचार,Conduct,Konkani
उपाय,Solution,Konkani
आपत्ति,Objection,Konkani
अपरिचित,Unknown,Konkani
आदान-प्रदान,Exchange,Konkani
आहत,Hurt,Konkani
आदान-प्रदान,Exchange,Konkani
उन्मुक्त,Free,Konkani
अद्भुत,Remarkable,Konkani
अगत्य,Importance,Konkani
आदान-प्रदान,Exchange,Konkani
अन्न,Food,Konkani
औषध,Medicine,Konkani
अभिवृत्ति,Behavior,Konkani
आदर्श,Ideal,Konkani
आयात,Import,Konkani
अधिनियम,Act,Konkani
अनुरोध,Request,Konkani
अपेक्षित,Expected,Konkani
आदान-प्रदान,Exchange,Konkani
आकृति,Shape,Konkani
आकस्मिक,Accidental,Konkani
अपेक्षा,Expectation,Konkani
अनेकों,Many,Konkani
आशा,Hope,Konkani
अफसوس,Regret,Konkani
अज्ञेय,Unknown,Konkani
अनुवाद,Translation,Konkani
अदृश्य,Invisible,Konkani
असमान,Unequal,Konkani
अधिशाषण,Declaration,Konkani
अभिवादन,Greeting,Konkani
आदर्श,Ideal,Konkani
आसमान,Sky,Konkani
असमर्थ,Unable,Konkani
अफसाना,Story,Konkani
अनुवादित,Translated,Konkani
अंशदान,Contribution,Konkani
आपात,Emergency,Konkani
अनुवाद,Translation,Konkani
अज्ञेय,Unknown,Konkani
अशुद्ध,Impure,Konkani
अग्निशामक,Firefighter,Konkani
अभय,Safety,Konkani
अज्ञात,Unknown,Konkani
अधिवृत्ति,Behavior,Konkani
अखंड,Whole,Konkani
अधिक,More,Konkani
अध्ययन,Study,Konkani
आदान-प्रदान,Exchange,Konkani
अक्ल,Intelligence,Konkani
आपत्ति,Objection,Konkani
अनुवादित,Translated,Konkani
अभिवादन,Greeting,Konkani
आश्वस्त,Assured,Konkani
आशंका,Doubt,Konkani
अस्तित्व,Existence,Konkani
अवलोकन,Observation,Konkani
अवकाश,Leave,Konkani
आदान,Transfer,Konkani
आपातकाल,Emergency,Konkani
आपत्ति,Objection,Konkani
अलंकरण,Ornamentation,Konkani
अस्तित्व,Existence,Konkani
आदान-प्रदान,Exchange,Konkani
अभ्यास,Practice,Konkani
आशा,Hope,Konkani
आश्वस्त,Assured,Konkani
अवकाश,Holiday,Konkani
अज्ञानता,Ignorance,Konkani
अधिवेशन,Session,Konkani
अपेक्षित,Expected,Konkani
अभिवादन,Greeting,Konkani
आपसी,Mutual,Konkani
अध्यापक,Teacher,Konkani
आज,Today,Konkani
अमान्य,Invalid,Konkani
अनुकूल,Suitable,Konkani
आवास,Residence,Konkani
अशांति,Discomfort,Konkani
आकृति,Shape,Konkani
अमान्य,Invalid,Konkani
अभिप्रेरणा,Motivation,Konkani
अदृश्य,Invisible,Konkani
अद्वितीय,Unique,Konkani
आश्रय,Shelter,Konkani
अन्य,Other,Konkani
आशा,Hope,Konkani
आज्ञा,Permission,Konkani
अद्वितीय,Unique,Konkani
औरत,Woman,Konkani
आगो,Fire,Konkani
आदान,Transfer,Konkani
अभिवादन,Greeting,Konkani
अज्ञेय,Unknown,Konkani
अक्षर,Letter,Konkani
आदर्श,Ideal,Konkani
अनुभव,Experience,Konkani
अब,Now,Konkani
अक्ल,Wisdom,Konkani
आदान-प्रदान,Exchange,Konkani
आशंका,Doubt,Konkani
अनुरोध,Request,Konkani
आकस्मिक,Accidental,Konkani
अनुभव,Experience,Konkani
अवकाश,Leave,Konkani
अवलोकन,Observation,Konkani
अस्थायी,Temporary,Konkani
आवास,Housing,Konkani
अनुमोदन,Approval,Konkani
अकादमी,Academy,Konkani
उपहार,Gift,Konkani
अनुवाद,Translation,Konkani
अभिवादन,Greeting,Konkani
उपस्थिति,Presence,Konkani
अन्य,Others,Konkani
अक्ल,Intelligence,Konkani
अपरिचित,Unknown,Konkani
अप्रत्याशित,Unexpected,Konkani
आपत्ति,Objection,Konkani
आदान,Exchange,Konkani
अभिवृत्ति,Behavior,Konkani
अभय,Safety,Konkani
आत्मनिर्भर,Independent,Konkani
असाधारण,Extraordinary,Konkani
अद्भुत,Amazing,Konkani
अभिवृत्ति,Behavior,Konkani
और,And,Konkani
अन्य,Other,Konkani
अनुवाद,Translation,Konkani
अकादमी,Academy,Konkani
अत्यधिक,Excessive,Konkani
अपरिचित,Unknown,Konkani
अपर्णा,Leaf,Konkani
अज्ञेय,Unknown,Konkani
आकृति,Shape,Konkani
अनुवादित,Translated,Konkani
अधिसूचना,Notification,Konkani
अनुकूल,Suitable,Konkani
अद्वितीय,Unique,Konkani
आश्वासन,Assurance,Konkani
आज्ञा,Command,Konkani
आदान,Transfer,Konkani
अकादमी,Academy,Konkani
अभ्यस्त,Skilled,Konkani
अन्वेषण,Exploration,Konkani
आत्मनिर्भर,Self-reliant,Konkani
आपत्ति,Objection,Konkani
अद्वितीय,Unique,Konkani
अपर्णा,Leaf,Konkani
अभिप्रेरणा,Inspiration,Konkani
अदृश्य,Invisible,Konkani
अमान्य,Invalid,Konkani
आदान,Exchange,Konkani
अक्षर,Letter,Konkani
आलस्य,Laziness,Konkani
आयात,Import,Konkani
अनुवाद,Translation,Konkani
अपरिचित,Unknown,Konkani
अभ्यास,Practice,Konkani
अलंकरण,Ornament,Konkani
आवास,Residence,Konkani
आपात,Emergency,Konkani
अनुमोदन,Approval,Konkani
अपर्णा,Leaf,Konkani
आत्मनिर्भर,Independent,Konkani
आमतौर,Generally,Konkani
अनुकूलन,Adaptation,Konkani
अभिव्यक्ति,Expression,Konkani
आकृति,Shape,Konkani
आश्वस्त,Assured,Konkani
अद्भुत,Wonderful,Konkani
अनुवाद,Translation,Konkani
अभिवादन,Greeting,Konkani
аба,Air,Kyrgyz
абанын,Father's,Kyrgyz
адам,Person,Kyrgyz
адат,Habit,Kyrgyz
ай,Moon,Kyrgyz
айлануу,Rotation,Kyrgyz
ак,White,Kyrgyz
ака,Aunt,Kyrgyz
ал,Take,Kyrgyz
алыстан,From afar,Kyrgyz
алты,Six,Kyrgyz
адам,Human,Kyrgyz
акчасы,Money,Kyrgyz
ачык,Open,Kyrgyz
аныкталуу,Defined,Kyrgyz
арал,Island,Kyrgyz
артикул,Article,Kyrgyz
ажыратуу,Separation,Kyrgyz
арак,Alcohol,Kyrgyz
ашык,Lover,Kyrgyz
ашыкча,Excessive,Kyrgyz
аспап,Instrument,Kyrgyz
ат,Horse,Kyrgyz
аттестация,Certification,Kyrgyz
айыл,Village,Kyrgyz
баа,Price,Kyrgyz
баары,All,Kyrgyz
барак,Sheet,Kyrgyz
бар,There is,Kyrgyz
бет,Face,Kyrgyz
билүү,Knowledge,Kyrgyz
бир,One,Kyrgyz
бийик,High,Kyrgyz
боор,Liver,Kyrgyz
бул,This,Kyrgyz
бут,Leg,Kyrgyz
бутун,Entire,Kyrgyz
бейтааныш,Stranger,Kyrgyz
бирок,But,Kyrgyz
бишкек,Bishkek,Kyrgyz
бөйрөк,Kidney,Kyrgyz
бүткүл,Whole,Kyrgyz
чоң,Big,Kyrgyz
күн,Sun,Kyrgyz
калаа,City,Kyrgyz
кан,Blood,Kyrgyz
кайрат,Courage,Kyrgyz
катуу,Hard,Kyrgyz
куу,Fast,Kyrgyz
кылыч,Sword,Kyrgyz
курак,Age,Kyrgyz
келин,Bride,Kyrgyz
кем,Less,Kyrgyz
китеп,Book,Kyrgyz
калып,Mold,Kyrgyz
кийим,Clothes,Kyrgyz
кыял,Dream,Kyrgyz
көз,Eye,Kyrgyz
күтүү,Wait,Kyrgyz
кыязы,Apparently,Kyrgyz
кырк,Forty,Kyrgyz
кийилүү,Worn,Kyrgyz
кыйын,Difficult,Kyrgyz
куттуктоо,Congratulations,Kyrgyz
көл,Lake,Kyrgyz
көлмө,Wetland,Kyrgyz
көчө,Street,Kyrgyz
кыргыз,Kyrgyz,Kyrgyz
жаңы,New,Kyrgyz
жан,Soul,Kyrgyz
жай,Summer,Kyrgyz
жаран,Citizen,Kyrgyz
жаш,Young,Kyrgyz
жүк,Load,Kyrgyz
жүлдү,Prize,Kyrgyz
жыйын,Meeting,Kyrgyz
жогорку,High,Kyrgyz
жакшылык,Goodness,Kyrgyz
жалгыз,Alone,Kyrgyz
жыл,Year,Kyrgyz
жин,Spirituality,Kyrgyz
жук,Dirt,Kyrgyz
жырга,Enjoy,Kyrgyz
жол,Road,Kyrgyz
зарыгып,Yearning,Kyrgyz
зат,Thing,Kyrgyz
жасоо,Make,Kyrgyz
заман,Era,Kyrgyz
маанай,Mood,Kyrgyz
максат,Goal,Kyrgyz
манас,Legend,Kyrgyz
май,Oil,Kyrgyz
мал,Animal,Kyrgyz
махаббат,Love,Kyrgyz
музей,Museum,Kyrgyz
машыктыру,Train,Kyrgyz
нук,Point,Kyrgyz
намыс,Honor,Kyrgyz
наса,Cousin,Kyrgyz
нур,Light,Kyrgyz
оокат,Time,Kyrgyz
образ,Form,Kyrgyz
ой,Thought,Kyrgyz
ордо,Fortress,Kyrgyz
окуя,Event,Kyrgyz
от,Fire,Kyrgyz
оюн,Game,Kyrgyz
өкүнүч,Regret,Kyrgyz
өлкө,Country,Kyrgyz
өлөңгү,Shadow,Kyrgyz
үмүт,Hope,Kyrgyz
өрөөн,Room,Kyrgyz
өрнөк,Pattern,Kyrgyz
үгү,Word,Kyrgyz
үңкүр,Cave,Kyrgyz
үстөл,Table,Kyrgyz
Үч,Three,Kyrgyz
үлгү,Example,Kyrgyz
өлкөлөр,Regions,Kyrgyz
өзгөчө,Special,Kyrgyz
өзүнчөлүктөр,Differences,Kyrgyz
Өкмөт,Government,Kyrgyz
өрт,Fire,Kyrgyz
өмүр,Life,Kyrgyz
өртө,Burn,Kyrgyz
өмүрлүк,Vital,Kyrgyz
экология,Ecology,Kyrgyz
элес,Image,Kyrgyz
элк,Folk,Kyrgyz
эл,People,Kyrgyz
эко,Eco,Kyrgyz
энем,Mother,Kyrgyz
эмгек,Labor,Kyrgyz
энелер,Mothers,Kyrgyz
эскертүү,Reminder,Kyrgyz
Эмне,What,Kyrgyz
эсе,Back,Kyrgyz
өрнөктөр,Patterns,Kyrgyz
эр,Man,Kyrgyz
эрин,Lip,Kyrgyz
эрит,Melt,Kyrgyz
эгер,If,Kyrgyz
эхо,Echo,Kyrgyz
ыңгай,Comfort,Kyrgyz
ыңгайлуу,Convenient,Kyrgyz
ысык,Hot,Kyrgyz
ызы,Noise,Kyrgyz
ысык,Warm,Kyrgyz
ырым,Tradition,Kyrgyz
үлгүлүү,Exemplary,Kyrgyz
үзүр,Reward,Kyrgyz
үкөн,Old,Kyrgyz
үксүгүү,Ancient,Kyrgyz
үңкүр,Cave,Kyrgyz
үүн,When,Kyrgyz
гул,Flower,Kyrgyz
ген,Gene,Kyrgyz
геология,Geology,Kyrgyz
гезит,Newspaper,Kyrgyz
геноцид,Genocide,Kyrgyz
келечек,Future,Kyrgyz
көмөк,Help,Kyrgyz
көйнөк,Apron,Kyrgyz
көмөш,Bristle,Kyrgyz
көлөкө,Shade,Kyrgyz
көгүчкөн,Eagle,Kyrgyz
көп,Many,Kyrgyz
көл,Lake,Kyrgyz
күмүш,Silver,Kyrgyz
көрүнүү,Appearance,Kyrgyz
күмүштүк,Silverware,Kyrgyz
балык,Fish,Kyrgyz
барма,Hand,Kyrgyz
баяндама,Report,Kyrgyz
көгөрүп,Bloom,Kyrgyz
бөксө,Buttocks,Kyrgyz
болор,May,Kyrgyz
өтүнүү,Request,Kyrgyz
иш,Work,Kyrgyz
көлмөлүк,Marshland,Kyrgyz
коркунуч,Fear,Kyrgyz
колдонмо,Manual,Kyrgyz
ырыс,Blessing,Kyrgyz
кылмыш,Crime,Kyrgyz
куттуу,Blessed,Kyrgyz
кийим,Clothes,Kyrgyz
төкмө,Writer,Kyrgyz
тигүү,Weaving,Kyrgyz
орду,Place,Kyrgyz
зөөкүр,Device,Kyrgyz
ишмер,Active,Kyrgyz
ылаң,Plague,Kyrgyz
дары,Medicine,Kyrgyz
ачаң,Open,Kyrgyz
жылаң,Naked,Kyrgyz
чың,Firm,Kyrgyz
кечи,Night,Kyrgyz
коюп,Putting,Kyrgyz
көбөйтүү,Increase,Kyrgyz
карым,Communication,Kyrgyz
улуттук,National,Kyrgyz
учтуу,Three,Kyrgyz
кемпинг,Camping,Kyrgyz
күндүн,Day,Kyrgyz
текшилик,Quality,Kyrgyz
мугалим,Teacher,Kyrgyz
жүк,Cargo,Kyrgyz
көчүрүү,Copy,Kyrgyz
гүл,Flower,Kyrgyz
кум,Sand,Kyrgyz
төмөн,Low,Kyrgyz
жаз,Write,Kyrgyz
тийиштүү,Necessary,Kyrgyz
күн,Day,Kyrgyz
жүн,Wool,Kyrgyz
кыймыл,Movement,Kyrgyz
өлкө,Region,Kyrgyz
тоо,Mountain,Kyrgyz
жапкан,Closed,Kyrgyz
жаңгак,Nut,Kyrgyz
узун,Long,Kyrgyz
оюн,Game,Kyrgyz
күмүш,Silver,Kyrgyz
айрым,Some,Kyrgyz
чоң,Big,Kyrgyz
көрсөтүү,Show,Kyrgyz
тартуу,Gift,Kyrgyz
кут,Box,Kyrgyz
орун,Place,Kyrgyz
элмектер,Threads,Kyrgyz
аракет,Action,Kyrgyz
үй,Home,Kyrgyz
жадна,Letter,Kyrgyz
үлүш,Share,Kyrgyz
олжо,Prize,Kyrgyz
айыл,Village,Kyrgyz
жыйын,Meeting,Kyrgyz
жүн,Hair,Kyrgyz
бала,Child,Kyrgyz
көйгөй,Problem,Kyrgyz
дөңгөлөк,Wheel,Kyrgyz
жумшак,Soft,Kyrgyz
apie,about,Lithuanian
automobilis,car,Lithuanian
bendrauti,to communicate,Lithuanian
darbštus,diligent,Lithuanian
darbas,work,Lithuanian
draugas,friend,Lithuanian
gamta,nature,Lithuanian
gyvenimas,life,Lithuanian
greitas,fast,Lithuanian
jaunas,young,Lithuanian
kalba,language,Lithuanian
kelionė,journey,Lithuanian
knyga,book,Lithuanian
miestas,city,Lithuanian
mėnulis,moon,Lithuanian
namas,house,Lithuanian
nesuprasti,to misunderstand,Lithuanian
pažinti,to know,Lithuanian
poilsis,rest,Lithuanian
saulė,sun,Lithuanian
šalis,country,Lithuanian
šeima,family,Lithuanian
siųsti,to send,Lithuanian
